taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7269222	Zanthoxylum rhoifolium Lam.	7269222	Zanthoxylum rhoifolium Lam.	311	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Zanthoxylum	3190076	Zanthoxylum rhoifolium	7269222	LC
2436651	Alouatta sara Elliot, 1910	2436651	Alouatta sara Elliot, 1910	186	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta sara	2436651	NT
8400154	Ourisia ruellioides (L.fil.) Kuntze	8400154	Ourisia ruellioides (L.fil.) Kuntze	368	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Ourisia	7331990	Ourisia ruellioides	8400154	
6362975	Populus deltoides subsp. deltoides	6362975	Populus deltoides subsp. deltoides	109	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus deltoides	3040232	
9334919	Anticlea elegans subsp. vaginata (Rydb.) Palmquist & T.J.Ayers	9334919	Anticlea elegans subsp. vaginata (Rydb.) Palmquist & T.J.Ayers	10	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Melanthiaceae	7700	Anticlea	7508857	Anticlea elegans	5295813	
8170948	Chironius multiventris Schmidt & Walker, 1943	8170948	Chironius multiventris Schmidt & Walker, 1943	252	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Chironius	2457244	Chironius multiventris	8170948	LC
11481899	Dione vanillae maculosa Stichel, 1907	11481899	Dione vanillae maculosa Stichel, 1907	1614	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Dione	1897643	Dione vanillae	11701883	
2651583	Lophosoria quadripinnata (J.F.Gmel.) C.Chr.	2651583	Lophosoria quadripinnata (J.F.Gmel.) C.Chr.	682	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Dicksoniaceae	6622	Lophosoria	7489997	Lophosoria quadripinnata	2651583	
1340503	Bombus terrestris (Linnaeus, 1758)	1340503	Bombus terrestris (Linnaeus, 1758)	21582	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus terrestris	1340503	
8210054	Silene vulgaris subsp. humilis (R.Schub.) Rauschert	8173903	Silene vulgaris var. humilis R.Schub.	6	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene vulgaris	9172281	
5414995	Digitalis purpurea L.	5414995	Digitalis purpurea L.	56742	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Digitalis	3172032	Digitalis purpurea	5414995	
10305703	Anemonastrum flaccidum (F.Schmidt) Mosyakin	10305703	Anemonastrum flaccidum (F.Schmidt) Mosyakin	259	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Anemonastrum	7277728	Anemonastrum flaccidum	10305703	
7205300	Junonia iphita iphita	7205300	Junonia iphita iphita	147	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Junonia	1901885	Junonia iphita	5130444	
6226871	Cyrestis thyodamas indica Evans, 1924	6226871	Cyrestis thyodamas indica Evans, 1924	25	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Cyrestis	1904851	Cyrestis thyodamas	1904948	
2687210	Tsuga heterophylla (Raf.) Sarg.	2687210	Tsuga heterophylla (Raf.) Sarg.	18167	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Tsuga	8527396	Tsuga heterophylla	2687210	LC
12018965	Eulychnia elata (F.Ritter) Lodé	7284740	Eulychnia acida Phil.	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Eulychnia	7284697	Eulychnia acida	7284740	
4302514	Ladona julia (Uhler, 1857)	4302514	Ladona julia (Uhler, 1857)	14251	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Ladona	4302512	Ladona julia	4302514	LC
8071829	Prunella vulgaris subsp. lanceolata (W.P.C.Barton) Piper & Beattie	8071829	Prunella vulgaris subsp. lanceolata (W.P.C.Barton) Piper & Beattie	1224	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Prunella	2926553	Prunella vulgaris	5341297	
7622553	Draco sumatranus Schlegel, 1844	7622553	Draco sumatranus Schlegel, 1844	852	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Agamidae	9199	Draco	2466605	Draco sumatranus	7622553	LC
2422872	Anaxyrus americanus (Holbrook, 1836)	2422872	Anaxyrus americanus (Holbrook, 1836)	107509	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Anaxyrus	2422857	Anaxyrus americanus	2422872	LC
1924298	Acytolepis puspa (Horsfield, 1828)	1924298	Acytolepis puspa (Horsfield, 1828)	4744	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Acytolepis	1924272	Acytolepis puspa	1924298	
7341250	Larvivora cyane (Pallas, 1776)	2492543	Luscinia cyane (Pallas, 1776)	1004	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Luscinia	5429330	Luscinia cyane	2492543	
1864126	Parum colligata Walker, 1856	1864126	Parum colligata Walker, 1856	588	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Parum	1864124	Parum colligata	1864126	
5701974	Antennaria rosea subsp. pulvinata (Greene) R.J.Bayer	5701974	Antennaria rosea subsp. pulvinata (Greene) R.J.Bayer	9	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Antennaria	3087998	Antennaria rosea	5385499	
5218390	Notophthalmus viridescens (Rafinesque, 1820)	5218390	Notophthalmus viridescens (Rafinesque, 1820)	40692	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Notophthalmus	3241039	Notophthalmus viridescens	5218390	LC
7296815	Blechnum chilense (Kaulf.) Mett.	9360500	Parablechnum chilense (Kaulf.) Gasper & Salino	887	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Blechnaceae	2374	Parablechnum	7296866	Parablechnum chilense	9360500	
5032780	Polybia striata (Fabricius, 1787)	5032780	Polybia striata (Fabricius, 1787)	43	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eumenidae	4240	Polybia	7235975	Polybia striata	5032780	
5714368	Vanessa atalanta rubria (Fruhstorfer, 1909)	5714368	Vanessa atalanta rubria (Fruhstorfer, 1909)	7148	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Vanessa	1898261	Vanessa atalanta	1898286	
6169918	Anaxyrus americanus charlesmithi (Bragg, 1954)	2422872	Anaxyrus americanus (Holbrook, 1836)	807	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Bufonidae	6727	Anaxyrus	2422857	Anaxyrus americanus	2422872	
9256007	Trimezia coerulea (G.Lodd.) Ravenna	9256007	Trimezia coerulea (G.Lodd.) Ravenna	68	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Trimezia	2749633	Trimezia coerulea	9256007	
2463568	Cryptoblepharus novaeguineae Mertens, 1928	2463568	Cryptoblepharus novaeguineae Mertens, 1928	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Scincidae	9115	Cryptoblepharus	2463506	Cryptoblepharus novaeguineae	2463568	LC
11634769	Dione vanillae lucina (C.Felder & R.Felder, 1862)	11634769	Dione vanillae lucina (C.Felder & R.Felder, 1862)	41	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Dione	1897643	Dione vanillae	11701883	
5696358	Youngia japonica subsp. formosana (Hayata) Kitam.	5696356	Youngia japonica subsp. japonica	29	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Youngia	3095748	Youngia japonica	5387974	
9014945	Phleum pratense L.	9014945	Phleum pratense L.	22477	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phleum	2706001	Phleum pratense	9014945	
5224860	Tropidurus melanopleurus Boulenger, 1902	5224860	Tropidurus melanopleurus Boulenger, 1902	72	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Tropiduridae	9116	Tropidurus	2451549	Tropidurus melanopleurus	5224860	LC
3002193	Rosa acicularis Lindl.	3002193	Rosa acicularis Lindl.	8094	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rosa	8395064	Rosa acicularis	3002193	LC
6290934	Tanacetum vulgare subsp. vulgare	6290934	Tanacetum vulgare subsp. vulgare	7	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Tanacetum	3118160	Tanacetum vulgare	3118274	
7318047	Oxalis spiralis subsp. spiralis	7318047	Oxalis spiralis subsp. spiralis	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Oxalis	2891642	Oxalis spiralis	7156841	
7319010	Hydrangea chinensis Maxim.	7319010	Hydrangea chinensis Maxim.	3701	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Hydrangeaceae	6667	Hydrangea	2985983	Hydrangea chinensis	7319010	
7437641	Alnus alnobetula subsp. fruticosa (Rupr.) Raus	7437641	Alnus alnobetula subsp. fruticosa (Rupr.) Raus	1978	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Alnus	2876099	Alnus alnobetula	8956987	
4933598	Petasites japonicus subsp. giganteus (F.Schmidt ex Trautv.) Kitam.	4933598	Petasites japonicus subsp. giganteus (F.Schmidt ex Trautv.) Kitam.	229	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Petasites	10717129	Petasites japonicus	3088310	
2221646	Panulirus argus (Latreille, 1804)	2221646	Panulirus argus (Latreille, 1804)	2463	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Palinuridae	4535	Panulirus	2221633	Panulirus argus	2221646	DD
1820451	Lymantria ganara Moore	1820451	Lymantria ganara Moore	142	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Lymantria	1820270	Lymantria ganara	1820451	
2512874	Guepiniopsis alpina (Tracy & Earle) Brasf.	2512874	Guepiniopsis alpina (Tracy & Earle) Brasf.	2712	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Dacrymycetes	273	Dacrymycetales	1138	Dacrymycetaceae	7605	Guepiniopsis	2512858	Guepiniopsis alpina	2512874	
5792076	Euploea algea schmeltzi Herrich-Schäffer, 1869	5792076	Euploea algea schmeltzi Herrich-Schäffer, 1869	7	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea algea	5136790	
1429576	Tyriobapta torrida Kirby, 1889	1429576	Tyriobapta torrida Kirby, 1889	1517	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Tyriobapta	1429573	Tyriobapta torrida	1429576	LC
5883200	Acytolepis puspa myla Fruhstorfer, 1909	5883200	Acytolepis puspa myla Fruhstorfer, 1909	259	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Acytolepis	1924272	Acytolepis puspa	1924298	
5392252	Cichorium intybus L.	5392252	Cichorium intybus L.	110079	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cichorium	3106707	Cichorium intybus	5392252	
8918163	Erethizon dorsatum dorsatum	8918163	Erethizon dorsatum dorsatum	40	SUBSPECIES	PROVISIONALLY_ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Erethizontidae	5498	Erethizon	2437593	Erethizon dorsatus	6066824	
2856719	Allium campanulatum S.Watson	2856719	Allium campanulatum S.Watson	1209	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium campanulatum	2856719	
2159970	Araneus marmoreus Clerck, 1757	2159970	Araneus marmoreus Clerck, 1757	16364	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Araneus	2159718	Araneus marmoreus	2159970	
5324803	Chloraea alpina Poepp.	5324803	Chloraea alpina Poepp.	309	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Chloraea	2849732	Chloraea alpina	5324803	
1774598	Asota heliconia (Linnaeus, 1758)	1774598	Asota heliconia (Linnaeus, 1758)	2028	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Asota	8970409	Asota heliconia	1774598	
5960584	Plestiodon elegans (Boulenger, 1887)	5960584	Plestiodon elegans (Boulenger, 1887)	1211	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Scincidae	9115	Plestiodon	2462133	Plestiodon elegans	5960584	LC
2857535	Allium oxyphilum Wherry	2856745	Allium cernuum Roth	11	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium cernuum	2856745	
6303234	Achillea millefolium subsp. millefolium	6303234	Achillea millefolium subsp. millefolium	27	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Achillea	3119995	Achillea millefolium	3120060	
3765081	Artocarpus camansi Blanco	2984573	Artocarpus altilis (Parkinson) Fosberg	44	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Artocarpus	2984563	Artocarpus altilis	2984573	
8268641	Digitalis purpurea var. purpurea	8268641	Digitalis purpurea var. purpurea	124	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Digitalis	3172032	Digitalis purpurea	5414995	
1898347	Pierella amalia Weymer, 1885	1898367	Pierella lena Linnaeus, 1767	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Pierella	1898343	Pierella lena	1898367	
2797036	Platanthera dilatata (Pursh) Lindl. ex L.C.Beck	2797036	Platanthera dilatata (Pursh) Lindl. ex L.C.Beck	9244	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Platanthera	2797839	Platanthera dilatata	2797036	
4235148	Madia elegans subsp. wheeleri (A.Gray) D.D.Keck	7745385	Madia elegans D.Don	15	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Madia	3140905	Madia elegans	7745385	
8578538	Coprinus ovatus (Schaeff.) Fr.	7987658	Coprinus comatus (O.F.Müll.) Pers.	2	SPECIES	SYNONYM	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Agaricaceae	4170	Coprinus	2526779	Coprinus comatus	7987658	
6164834	Sylvilagus floridanus mallurus (Thomas, 1898)	2436886	Sylvilagus floridanus (J.A.Allen, 1890)	5	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus floridanus	2436886	
6226870	Cyrestis thyodamas mabella Fruhstorfer, 1898	6226870	Cyrestis thyodamas mabella Fruhstorfer, 1898	121	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Cyrestis	1904851	Cyrestis thyodamas	1904948	
5587248	Silene vulgaris subsp. suffrutescens Greuter, Matthäs & Risse	5587248	Silene vulgaris subsp. suffrutescens Greuter, Matthäs & Risse	3	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene vulgaris	9172281	
3172126	Calceolaria tripartita Ruiz & Pav.	3172126	Calceolaria tripartita Ruiz & Pav.	892	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Calceolariaceae	3593883	Calceolaria	3172125	Calceolaria tripartita	3172126	
8362005	Sasa palmata (Burb.) E.G.Camus	8362005	Sasa palmata (Burb.) E.G.Camus	157	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sasa	2704648	Sasa palmata	8362005	
8004703	Armeria curvifolia Bertero	8004703	Armeria curvifolia Bertero	609	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Plumbaginaceae	2419	Armeria	3082288	Armeria curvifolia	8004703	
5285258	Pinus longaeva D.K.Bailey	5285258	Pinus longaeva D.K.Bailey	3611	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241	Pinus longaeva	5285258	LC
1805580	Caeneressa diaphana (Kollar, 1848)	1805580	Caeneressa diaphana (Kollar, 1848)	44	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Caeneressa	1805559	Caeneressa diaphana	1805580	
3033877	Berberis nervosa Pursh	3033875	Mahonia nervosa (Pursh) Nutt.	21491	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Berberidaceae	6673	Mahonia	3033842	Mahonia nervosa	3033875	
4235150	Madia elegans subsp. vernalis D.D.Keck	7745385	Madia elegans D.Don	14	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Madia	3140905	Madia elegans	7745385	
2706008	Phleum pratense subsp. pratense	2706008	Phleum pratense subsp. pratense	29	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phleum	2706001	Phleum pratense	9014945	
3033170	Aquilegia shockleyi Eastw.	3033169	Aquilegia formosa Fisch. ex DC.	48	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Aquilegia	3033167	Aquilegia formosa	3033169	
8775310	Callospermophilus lateralis bernardinus (Merriam, 1898)	8775310	Callospermophilus lateralis bernardinus (Merriam, 1898)	90	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Callospermophilus	4827935	Callospermophilus lateralis	7593288	
3088310	Petasites japonicus (Siebold & Zucc.) Maxim.	3088310	Petasites japonicus (Siebold & Zucc.) Maxim.	2486	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Petasites	10717129	Petasites japonicus	3088310	
6237951	Hypolycaena erylus himavantus Fruhstorfer, 1912	6237951	Hypolycaena erylus himavantus Fruhstorfer, 1912	62	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Hypolycaena	1932194	Hypolycaena erylus	1932273	
2376986	Periophthalmus variabilis Eggert, 1935	2376986	Periophthalmus variabilis Eggert, 1935	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Periophthalmus	2376952	Periophthalmus variabilis	2376986	
2730240	Eriophorum scheuchzeri Hoppe	2730240	Eriophorum scheuchzeri Hoppe	1727	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Eriophorum	2730118	Eriophorum scheuchzeri	2730240	
5143234	Urania leilus Linnaeus, 1758	5143234	Urania leilus Linnaeus, 1758	1757	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Uraniidae	8872	Urania	1953522	Urania leilus	5143234	
7082719	Cladonia cristatella Tuck.	7082719	Cladonia cristatella Tuck.	4336	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Lecanorales	1048	Cladoniaceae	8328	Cladonia	2607519	Cladonia cristatella	7082719	
7211856	Creatonotos transiens transiens (Walker, 1855)	7211856	Creatonotos transiens transiens (Walker, 1855)	50	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Creatonotos	1814885	Creatonotos transiens	1814928	
2376749	Elacatinus evelynae (Böhlke & Robins, 1968)	2376749	Elacatinus evelynae (Böhlke & Robins, 1968)	290	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Elacatinus	2376682	Elacatinus evelynae	2376749	LC
2882858	Vaccinium alaskaense Howell	2882894	Vaccinium ovalifolium Sm.	281	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium ovalifolium	2882894	
10900042	Bombus terrestris dalmatinus Dalla Torre, 1882	10900042	Bombus terrestris dalmatinus Dalla Torre, 1882	153	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus terrestris	1340503	
6164839	Sylvilagus floridanus chapmani (J.A.Allen, 1899)	2436886	Sylvilagus floridanus (J.A.Allen, 1890)	11	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus floridanus	2436886	
6226865	Cyrestis thyodamas ganescha Kollar, 1848	6226865	Cyrestis thyodamas ganescha Kollar, 1848	6	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Cyrestis	1904851	Cyrestis thyodamas	1904948	
4262298	Odocoileus hemionus californicus (Caton, 1876)	4262298	Odocoileus hemionus californicus (Caton, 1876)	2736	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Odocoileus	2440964	Odocoileus hemionus	2440974	
2456985	Psammodynastes pulverulentus (Boie, 1827)	2456985	Psammodynastes pulverulentus (Boie, 1827)	1812	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Pseudaspididae	11209474	Psammodynastes	2456984	Psammodynastes pulverulentus	2456985	LC
2548311	Trametes versicolor (L.) Lloyd	2548311	Trametes versicolor (L.) Lloyd	83240	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Polyporaceae	3286	Trametes	2519084	Trametes versicolor	2548311	
1159859	Rosalia kubotai Takakuwa, 1994	1159859	Rosalia kubotai Takakuwa, 1994	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Rosalia	1159831	Rosalia kubotai	1159859	
4266901	Saimiri boliviensis peruviensis Hershkovitz, 1984	4266901	Saimiri boliviensis peruviensis Hershkovitz, 1984	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri boliviensis	2436663	
5370957	Acaena splendens Hook. & Arn.	5370957	Acaena splendens Hook. & Arn.	96	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Acaena	3031147	Acaena splendens	5370957	
6362976	Populus deltoides subsp. wislizeni (S.Watson) Eckenw.	6362976	Populus deltoides subsp. wislizeni (S.Watson) Eckenw.	230	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus deltoides	3040232	
